ASM,CON,COR,VAR,IDM,SAV,SEN,SVA,ENT,DEN,DVA,DIS,CLS,CLP,MAP,MEA,Lable
0.016135619,0.00045846,0.99499773,0.0000504,0.536238224,0.001560938,0.13098014,0.00000284,0.07757269,0.17513453,0.536863344,0.02534206,0.00000005,8E-11,0.068707335,0.003122243,1
0.007508598,0.00094978,0.9915097,0.00008025,0.418753278,0.002165261,0.14198633,0.00000486,0.08783012,0.21010397,0.463089354,0.03843972,0.00000008,1.3E-10,0.033466513,0.004331055,1
0.02105694,0.00111909,0.98273079,0.00005977,0.514075138,0.001553707,0.12912342,0.0000032,0.0785957,0.19705502,0.508173457,0.03465562,0.00000006,8E-11,0.086535427,0.00310779,1
0.007365654,0.00077557,0.99664156,0.00009933,0.415349496,0.002263913,0.14277078,0.00000579,0.088048,0.20711643,0.467187918,0.03653962,0.00000012,2.1E-10,0.032337053,0.004528383,1
0.009486126,0.00112801,0.97944325,0.00005295,0.382038692,0.00182229,0.13663612,0.00000326,0.08681044,0.22291342,0.438498031,0.04320061,0.00000004,5E-11,0.048387446,0.003645019,1
0.008925884,0.00076628,0.99353918,0.00007483,0.417937131,0.00215379,0.14189286,0.00000463,0.087771,0.20999063,0.4589908,0.03695409,0.00000006,1E-10,0.04521453,0.004308099,1
0.00523939,0.0013869,0.9861792,0.00008659,0.327913462,0.002384758,0.14558494,0.00000548,0.09343394,0.23444713,0.413906708,0.04940424,0.00000007,1E-10,0.031195371,0.004770101,1
0.910073298,0.00017536,0.89692269,0.00000204,0.965226663,4.1605E-05,0.01142535,0.00000008,0.00649406,0.03137303,0.959014451,0.0036759,0,0,0.953810298,8.32201E-05,1
0.00568846,0.00114836,0.98673346,0.00007371,0.371822375,0.00232381,0.14489883,0.00000486,0.09143767,0.22504728,0.434399477,0.04434863,0.00000006,8E-11,0.025595523,0.004648171,1
0.012297248,0.00060152,0.996406,0.00007525,0.478541966,0.002011993,0.13897463,0.00000443,0.08365741,0.19099302,0.495877795,0.03015011,0.00000009,2E-10,0.065277155,0.004024471,1
0.662812373,0.00086348,0.95728462,0.00002232,0.839306177,0.000401998,0.04105216,0.00000094,0.0253231,0.10273335,0.831959262,0.01932828,0.00000002,2E-11,0.813458377,0.000804094,1
0.005956772,0.00065407,0.99900475,0.00010986,0.401565841,0.002808559,0.15018979,0.00000727,0.09213707,0.20860209,0.454892246,0.03630274,0.00000009,1.5E-10,0.028029905,0.005617805,1
0.939488046,0.00009915,0.69337773,0.0000004,0.978217927,1.56219E-05,0.00808127,0.00000001,0.00454762,0.02223276,0.975408677,0.00229578,0,0,0.969163688,3.12375E-05,1
0.020667152,0.00054023,0.99466581,0.00005773,0.536988837,0.001544306,0.12881359,0.00000312,0.07685724,0.18163325,0.528666236,0.02733808,0.00000005,7E-11,0.090830243,0.003088975,1
0.852356471,0.00021371,0.7371581,0.00000101,0.941319993,4.60456E-05,0.01676079,0.00000003,0.00986701,0.04618326,0.934423128,0.00559653,0,0,0.922925134,9.21122E-05,1
0.94280432,0.00004423,0.70979094,0.00000019,0.978677994,1.15314E-05,0.00768277,0,0.00435579,0.02130866,0.975408677,0.0017323,0,0,0.970884033,2.30656E-05,1
0.004168126,0.00105697,0.99362539,0.00010389,0.330990235,0.003027945,0.15306968,0.00000752,0.0966636,0.22990571,0.413906708,0.04618168,0.00000007,1E-10,0.031037184,0.006056631,1
0.010610691,0.00079567,0.98951755,0.00005939,0.436663171,0.001774554,0.13555941,0.00000346,0.08401841,0.20603011,0.471286472,0.03591898,0.00000006,1E-10,0.051024255,0.003549546,1
0.007526575,0.00104257,0.99153187,0.00008822,0.375828286,0.002175452,0.14158123,0.0000052,0.08952028,0.22345949,0.434399477,0.04324668,0.00000008,1.1E-10,0.04011426,0.00435144,1
0.02044846,0.00049261,0.98060279,0.00002416,0.524425552,0.001127336,0.12192496,0.00000137,0.07397323,0.17543571,0.528666236,0.02547209,0.00000002,3E-11,0.077676771,0.002254944,1
0.005729526,0.00094497,0.98704365,0.00006161,0.364105087,0.002278045,0.14427012,0.00000431,0.0912011,0.22227961,0.430300923,0.04229801,0.00000003,4E-11,0.03030245,0.004556649,1
0.010623896,0.0009377,0.99538126,0.00010659,0.444634381,0.002281025,0.14197521,0.00000611,0.08683525,0.20724601,0.475385026,0.03729223,0.00000011,1.9E-10,0.046736549,0.004562591,1
